Form,Exp,Geozone,Date,STemp,BTemp,BTime,Start,Visib,AvgDepth,MaxDepth,Current,Habitat,Species_ID,Family_ID,Abundance,English_Name,Scientific,Family_Name,Site_Name,Latitude,Longitude
5055046,N,52020027,2011-06-07,0,82,59,15,3,4,0,2,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5055046,N,52020027,2011-06-07,0,82,59,15,3,4,0,2,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5055049,N,52020012,2011-06-08,0,82,58,9,3,5,0,2,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5055049,N,52020012,2011-06-08,0,82,58,9,3,5,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5055050,N,52020004,2011-06-09,0,80,71,11,3,5,0,2,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Mike's Mountain,19.6925,-80.069
5055212,N,52020034,2011-06-09,0,81,61,9,3,5,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5055213,N,52020008,2011-06-09,0,81,64,15,3,4,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5055352,E,52020008,2012-02-08,79,79,55,11,5,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5055362,N,52020060,2012-02-09,79,79,60,9,4,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Splitville,19.675,-80.035
5055365,E,52020060,2012-02-09,79,79,60,11,5,8,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Splitville,19.675,-80.035
5055367,N,52020008,2012-02-08,79,79,60,10,5,8,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5055370,N,52020093,2012-02-09,79,79,60,16,5,9,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Martha's Finyard / Fishyard / Dave's Diggle,19.66486666666667,-80.11118333333333
5055376,E,52020089,2012-02-10,79,79,60,11,5,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Dot's Hot Spot,19.677133333333334,-80.09548333333333
5055518,N,52020066,2012-02-12,79,79,60,9,5,9,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Dynamite Dropoff,19.655166666666666,-80.096
5055520,N,52020029,2012-02-12,79,79,60,11,4,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Windsock,19.657666666666668,-80.09133333333334
5055549,N,52020007,2012-02-05,80,79,50,9,5,6,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5055562,N,52020030,2012-02-06,80,79,45,9,5,7,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5055581,N,52020038,2012-02-08,80,79,50,9,5,8,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5055582,N,52020008,2012-02-08,79,79,58,11,5,6,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5055584,N,52020060,2012-02-09,79,79,59,11,5,5,0,3,2,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Splitville,19.675,-80.035
5055606,N,52020093,2012-02-09,78,78,50,15,5,6,0,3,2,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Martha's Finyard / Fishyard / Dave's Diggle,19.66486666666667,-80.11118333333333
5055607,N,52020030,2012-02-10,79,79,48,9,5,8,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5055607,N,52020030,2012-02-10,79,79,48,9,5,8,0,3,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5055607,N,52020030,2012-02-10,79,79,48,9,5,8,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5055608,N,52020089,2012-02-10,79,79,60,11,5,5,0,3,2,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Dot's Hot Spot,19.677133333333334,-80.09548333333333
5055747,E,52020066,2012-02-12,79,79,50,9,5,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Dynamite Dropoff,19.655166666666666,-80.096
5055755,N,52020001,2011-06-10,0,80,64,11,3,5,0,2,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5055761,E,52020028,2012-02-13,79,79,50,21,5,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
5055764,E,52020009,2012-02-13,79,79,60,11,5,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Soto Trader,19.655166666666666,-80.08266666666667
5055901,E,52020004,2012-02-14,79,79,50,21,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Mike's Mountain,19.6925,-80.069
5055903,E,52020001,2012-02-15,79,79,50,9,6,7,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5055906,E,52020041,2012-02-15,79,79,60,14,5,7,0,3,8,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bush Gardens,19.6715,-80.1035
5055934,E,52020005,2012-02-16,79,79,50,21,6,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
5056890,E,52020022,2012-02-14,0,0,51,17,6,9,0,3,5,6,53,3,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
5057750,N,52020097,2012-05-08,82,81,50,9,5,5,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Little Cayman Beach Resort ,19.662316666666666,-80.07596666666667
5057750,N,52020097,2012-05-08,82,81,50,9,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Little Cayman Beach Resort ,19.662316666666666,-80.07596666666667
5057752,N,52020097,2012-05-08,82,81,60,11,3,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Little Cayman Beach Resort ,19.662316666666666,-80.07596666666667
5057765,N,52020015,2012-05-09,81,81,50,9,5,8,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Bloody Bay Wall,NA,NA
5057765,N,52020015,2012-05-09,81,81,50,9,5,8,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bloody Bay Wall,NA,NA
5057766,N,52020030,2012-05-09,81,81,60,11,6,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5057768,N,52020030,2012-05-09,81,82,60,16,5,9,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5057768,N,52020030,2012-05-09,81,82,60,16,5,9,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5057794,N,52020034,2012-05-10,82,81,50,9,4,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5057795,N,52020027,2012-05-10,82,81,60,11,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5057796,N,52020039,2012-05-10,82,81,60,15,4,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5057796,N,52020039,2012-05-10,82,81,60,15,4,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5057801,N,52020022,2012-05-11,82,81,60,7,3,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
5057813,N,52020030,2012-05-12,82,82,50,9,5,7,0,1,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5058378,N,52020036,2011-11-23,0,83,60,9,6,6,0,3,3,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5058378,N,52020036,2011-11-23,0,83,60,9,6,6,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5058379,N,52020033,2011-11-23,0,83,60,11,4,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5059347,N,52020036,2011-11-23,86,83,53,9,5,7,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5059347,N,52020036,2011-11-23,86,83,53,9,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5059350,N,52020033,2011-11-23,83,83,64,11,4,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5059471,E,52020033,2012-06-24,81,81,50,9,6,8,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5059521,E,52020038,2012-06-25,82,82,50,9,6,8,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5059538,N,52020030,2012-05-09,86,83,55,11,5,5,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5059538,N,52020030,2012-05-09,86,83,55,11,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5059556,E,52020008,2012-06-25,82,82,50,11,6,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5059557,E,52020030,2012-06-25,82,82,60,14,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5059577,E,52020036,2012-06-26,83,83,50,9,6,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5059606,E,52020089,2012-06-26,83,83,60,14,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Dot's Hot Spot,19.677133333333334,-80.09548333333333
5059608,E,52020038,2012-06-27,83,83,60,14,6,12,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5059633,E,52020023,2012-06-28,83,83,50,9,6,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
5059633,E,52020023,2012-06-28,83,83,50,9,6,6,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
5059634,E,52020037,2012-06-28,83,83,60,11,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5059635,E,52020012,2012-06-28,83,83,60,14,6,6,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5059656,N,52020030,2012-06-25,83,83,60,14,6,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5060192,N,52020034,2012-06-26,0,0,50,14,6,6,0,3,2,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5060224,N,52020030,2012-06-27,0,0,43,10,6,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5060225,N,52020027,2012-06-27,0,0,60,14,6,4,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5060232,N,52020026,2012-06-28,0,0,41,7,6,8,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Meadow's,19.6925,-80.06866666666667
5060232,N,52020026,2012-06-28,0,0,41,7,6,8,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Meadow's,19.6925,-80.06866666666667
5060234,N,52020005,2012-06-28,0,0,47,10,6,4,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
5060234,N,52020005,2012-06-28,0,0,47,10,6,4,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
5060235,N,52020008,2012-06-28,0,0,47,14,6,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5060546,N,52020046,2012-07-19,82,82,45,9,5,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Rock Bottom Wall,19.702166666666667,-80.057
5060576,N,52020046,2012-07-19,82,82,40,9,6,9,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Rock Bottom Wall,19.702166666666667,-80.057
5061553,N,52020034,2012-07-23,84,84,60,10,5,9,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5062148,N,52020003,2012-08-15,85,85,60,10,6,7,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Barracuda Bite,19.68,-80.09166666666667
5062151,N,52020038,2012-08-16,85,85,50,9,6,8,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5062151,N,52020038,2012-08-16,85,85,50,9,6,8,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5062151,N,52020038,2012-08-16,85,85,50,9,6,8,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5062152,N,52020027,2012-08-16,85,85,60,11,6,7,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5062224,N,52020033,2012-08-17,84,84,60,14,7,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5062242,N,52020001,2012-08-17,85,85,60,11,6,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5062246,N,52020006,2012-08-18,85,85,50,9,6,9,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Chimney,19.684,-80.08316666666667
5062247,N,52020037,2012-08-18,84,84,60,11,6,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5062247,N,52020037,2012-08-18,84,84,60,11,6,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5062248,N,52020094,2012-08-18,84,84,60,15,6,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Sailfin Miniwall (in Jackson Bight),19.685266666666667,-80.07566666666666
5062248,N,52020094,2012-08-18,84,84,60,15,6,7,0,3,1,2,53,1,Cherubfish,Centropyge argi,Angelfish,Sailfin Miniwall (in Jackson Bight),19.685266666666667,-80.07566666666666
5062272,N,52020026,2012-08-19,85,85,60,9,6,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Meadow's,19.6925,-80.06866666666667
5062273,N,52020089,2012-08-19,85,85,58,11,6,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Dot's Hot Spot,19.677133333333334,-80.09548333333333
5064904,E,52020025,2012-10-27,82,82,57,9,5,8,0,3,2,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Black Hole,19.656166666666667,-80.09216666666667
5064912,E,52020036,2012-10-28,82,82,59,9,5,7,0,3,2,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5064912,E,52020036,2012-10-28,82,82,59,9,5,7,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5064913,E,52020008,2012-10-28,82,82,62,11,6,6,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5064913,E,52020008,2012-10-28,82,82,62,11,6,6,0,3,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5064913,E,52020008,2012-10-28,82,82,62,11,6,6,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5064915,E,52020012,2012-10-28,82,82,60,14,5,6,0,3,2,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5064915,E,52020012,2012-10-28,82,82,60,14,5,6,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5064915,E,52020012,2012-10-28,82,82,60,14,5,6,0,3,2,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5064915,E,52020012,2012-10-28,82,82,60,14,5,6,0,3,2,2,53,1,Cherubfish,Centropyge argi,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5064918,E,52020076,2012-10-29,82,82,60,14,4,6,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lighthouse Reef / Lighthouse Deep,19.653233333333333,-80.10138333333333
5064918,E,52020076,2012-10-29,82,82,60,14,4,6,0,3,3,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lighthouse Reef / Lighthouse Deep,19.653233333333333,-80.10138333333333
5064920,E,52020010,2012-10-29,82,82,53,9,4,8,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Gay's Reef,19.6575,-80.09366666666666
5064922,E,52020056,2012-10-29,82,82,60,10,4,5,0,3,3,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Charlie's Chimney,19.655833333333334,-80.09383333333334
5064922,E,52020056,2012-10-29,82,82,60,10,4,5,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Charlie's Chimney,19.655833333333334,-80.09383333333334
5065067,E,52020091,2012-10-30,82,82,53,9,4,8,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Uncle Lucky's,19.656166666666667,-80.08965
5065067,E,52020091,2012-10-30,82,82,53,9,4,8,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Uncle Lucky's,19.656166666666667,-80.08965
5065069,E,52020009,2012-10-30,82,82,57,11,3,5,0,3,3,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Soto Trader,19.655166666666666,-80.08266666666667
5065069,E,52020009,2012-10-30,82,82,57,11,3,5,0,3,3,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Soto Trader,19.655166666666666,-80.08266666666667
5065070,E,52020061,2012-10-30,82,82,62,14,3,6,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lucas' Ledges,19.6685,-80.04233333333333
5065070,E,52020061,2012-10-30,82,82,62,14,3,6,0,3,3,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lucas' Ledges,19.6685,-80.04233333333333
5065071,E,52020037,2012-10-31,82,82,57,9,4,7,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5065071,E,52020037,2012-10-31,82,82,57,9,4,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5065072,E,52020036,2012-10-31,82,82,60,11,4,6,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5065074,E,52020007,2012-11-01,82,82,57,9,4,7,0,3,5,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5065076,E,52020030,2012-11-01,82,82,57,11,4,6,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5065077,E,52020034,2012-11-02,82,82,57,9,4,6,0,3,2,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5065077,E,52020034,2012-11-02,82,82,57,9,4,6,0,3,2,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5065078,E,52020051,2012-11-02,82,82,58,11,4,6,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Sailfin Reef / Ann(a)'s Attic,19.707166666666666,-80.012
5065078,E,52020051,2012-11-02,82,82,58,11,4,6,0,3,3,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Sailfin Reef / Ann(a)'s Attic,19.707166666666666,-80.012
5067576,N,52020037,2013-01-31,78,78,45,14,5,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5067576,N,52020037,2013-01-31,78,78,45,14,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5067596,E,52020038,2013-02-01,0,79,60,9,5,7,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5067597,E,52020030,2013-02-01,0,79,60,11,5,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5067598,E,52020038,2013-02-01,79,79,60,9,4,8,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5067600,E,52020024,2013-02-01,0,79,60,14,5,6,0,2,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Pirate's Point Reef,19.653666666666666,-80.09366666666666
5067600,E,52020024,2013-02-01,0,79,60,14,5,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Pirate's Point Reef,19.653666666666666,-80.09366666666666
5067616,E,52020054,2013-02-02,0,79,50,9,5,8,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Patty's Place,19.655066666666666,-80.09745
5067620,E,52020029,2013-02-02,79,0,60,11,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Windsock,19.657666666666668,-80.09133333333334
5067620,E,52020029,2013-02-02,79,0,60,11,5,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Windsock,19.657666666666668,-80.09133333333334
5067624,E,52020010,2013-02-02,0,79,60,14,5,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Gay's Reef,19.6575,-80.09366666666666
5067640,E,52020025,2013-02-03,0,79,50,9,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Black Hole,19.656166666666667,-80.09216666666667
5067641,E,52020074,2013-02-03,0,79,60,11,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Grundy's Reef (not garden),19.657666666666668,-80.09033333333333
5067644,N,52020025,2013-02-03,79,79,50,9,5,8,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Black Hole,19.656166666666667,-80.09216666666667
5067682,E,52020056,2013-02-04,0,79,50,9,5,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Charlie's Chimney,19.655833333333334,-80.09383333333334
5067683,E,52020055,2013-02-04,0,79,60,11,5,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Richard's Reef,19.655833333333334,-80.09666666666666
5067706,E,52020029,2013-02-05,0,79,60,14,5,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Windsock,19.657666666666668,-80.09133333333334
5067706,E,52020029,2013-02-05,0,79,60,14,5,6,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Windsock,19.657666666666668,-80.09133333333334
5067875,N,52020012,2013-02-13,80,79,45,14,5,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5067877,N,52020001,2013-02-12,80,79,54,9,6,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5067901,N,52020003,2013-02-14,80,80,53,9,5,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Barracuda Bite,19.68,-80.09166666666667
5067901,N,52020003,2013-02-14,80,80,53,9,5,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Barracuda Bite,19.68,-80.09166666666667
5067902,N,52020039,2013-02-14,80,80,55,11,5,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5067918,N,52020027,2013-02-15,80,80,46,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5068101,E,52020029,2013-02-04,79,0,60,14,5,6,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Windsock,19.657666666666668,-80.09133333333334
